0,1000,-1000,c
0,1000,0,c
500,1000,-1000,c
500,1000,0,c
500,1000,-142.8571429,c
100,1000,-1000,c
100,1000,0,c
200,1000,-1.50E-29,c
200,1000,-1000,c
300,1000,-1000,c
300,1000,0,c
400,1000,0,c
400,1000,-1000,c
500,1000,-285.7142857,c
500,1000,-428.5714286,c
500,1000,-571.4285714,c
500,1000,-714.2857143,c
500,1000,-857.1428571,c
400,1000,-142.8571429,c
400,1000,-285.7142857,c
400,1000,-428.5714286,c
400,1000,-571.4285714,c
400,1000,-714.2857143,c
400,1000,-857.1428571,c
300,1000,-857.1428571,c
300,1000,-714.2857143,c
300,1000,-571.4285714,c
300,1000,-428.5714286,c
300,1000,-285.7142857,c
300,1000,-142.8571429,c
200,1000,-142.8571429,c
200,1000,-285.7142857,c
200,1000,-428.5714286,c
200,1000,-571.4285714,c
200,1000,-714.2857143,c
200,1000,-857.1428571,c
100,1000,-857.1428571,c
100,1000,-714.2857143,c
100,1000,-571.4285714,c
100,1000,-428.5714286,c
100,1000,-285.7142857,c
100,1000,-142.8571429,c
0,1000,-857.1428571,c
0,1000,-714.2857143,c
0,1000,-571.4285714,c
0,1000,-428.5714286,c
0,1000,-285.7142857,c
0,1000,-142.8571429,c
-707.1067812,1000,707.1067812,c
-707.1067812,1000,807.1067812,c
-707.1067812,1000,907.1067812,c
-1707.106781,1000,807.1067812,c
-1707.106781,1000,907.1067812,c
-1707.106781,1000,1007.106781,c
-707.1067812,1000,1007.106781,c
-1707.106781,1000,1207.106781,c
-1707.106781,1000,1107.106781,c
-707.1067812,1000,1107.106781,c
-707.1067812,1000,1207.106781,c
-849.963924,1000,1207.106781,c
-992.8210669,1000,1207.106781,c
-1135.67821,1000,1207.106781,c
-1278.535353,1000,1207.106781,c
-1421.392495,1000,1207.106781,c
-1564.249638,1000,1207.106781,c
-1564.249638,1000,1107.106781,c
-1421.392495,1000,1107.106781,c
-1278.535353,1000,1107.106781,c
-1135.67821,1000,1107.106781,c
-992.8210669,1000,1107.106781,c
-849.963924,1000,1107.106781,c
-849.963924,1000,1007.106781,c
-992.8210669,1000,1007.106781,c
-1135.67821,1000,1007.106781,c
-1278.535353,1000,1007.106781,c
-1421.392495,1000,1007.106781,c
-1564.249638,1000,1007.106781,c
-1564.249638,1000,907.1067812,c
-1421.392495,1000,907.1067812,c
-1278.535353,1000,907.1067812,c
-1135.67821,1000,907.1067812,c
-992.8210669,1000,907.1067812,c
-849.963924,1000,907.1067812,c
-849.963924,1000,807.1067812,c
-992.8210669,1000,807.1067812,c
-1135.67821,1000,807.1067812,c
-1278.535353,1000,807.1067812,c
-1421.392495,1000,807.1067812,c
-1564.249638,1000,807.1067812,c
-849.963924,1000,707.1067812,c
-992.8210669,1000,707.1067812,c
-1135.67821,1000,707.1067812,c
-1278.535353,1000,707.1067812,c
-1421.392495,1000,707.1067812,c
-1564.249638,1000,707.1067812,c
-840.2553595,1000,2545.486908,d
-840.2553595,1000,3580.855483,d
-1617.321364,1000,3580.855483,d
-1617.321364,1000,2545.486908,d
-840.2553595,1000,2545.486908,d
-840.2553595,1000,3580.855483,d
-1617.321364,1000,3580.855483,d
-1617.321364,1000,2545.486908,d
2903.39594,1000,-131.1737947,d
1725.72873,1000,-281.9999351,d
2903.39594,1000,-281.9999351,d
1725.72873,1000,-131.1737947,d
2903.39594,1000,-764.1112459,d
1725.72873,1000,-899.0585882,d
2903.39594,1000,-899.0585882,d
1725.72873,1000,-764.1112459,d
1725.72873,1000,-281.9999351,d
2903.39594,1000,-131.1737947,d
1725.72873,1000,-131.1737947,d
2903.39594,1000,-281.9999351,d
2903.39594,1000,-764.1112459,d
1725.72873,1000,-764.1112459,d
1725.72873,1000,-899.0585882,d
2903.39594,1000,-899.0585882,d
