-283.4964515,-1953.67015,784.0627731,,,-715.9372269
-279.5481765,-1951.995988,812.5386788,,,-687.4613212
-275.5999016,-1950.321827,841.0145845,,,-658.9854155
-271.6516267,-1948.647665,869.4904901,,,-630.5095099
-271.6267178,-1948.880517,943.6666666,,,-556.3333334
-271.6109285,-1949.028057,990.6669487,,,-509.3330513
-271.587098,-1949.250651,1061.577984,,,-438.4220162
-282.5382083,-1954.400794,1136.603963,,,-363.3960367
-305.7735036,-1964.834425,1145.743219,,,-354.2567805
-329.008799,-1975.268056,1154.882476,,,-345.1175243
-352.2836098,-1985.770416,1179.536211,,,-320.4637886
-352.3231252,-1985.839144,1195.050691,,,-304.949309
-352.3626406,-1985.907872,1210.56517,,,-289.4348295
-358.640304,-1988.826172,1243.240222,,,-256.7597777
-371.4106739,-1994.576864,1253.204772,,,-246.7952278
-379.3706764,-1998.189627,1268.004481,,,-231.9955195
-381.143847,-1999.039732,1285.080143,,,-214.9198571
-380.9881993,-1999.106949,1326.699403,,,-173.3005966
-373.912269,-1995.980476,1339.395378,,,-160.6046219
-373.6576106,-1995.943727,1362.886293,,,-137.1137069
-390.1940556,-2003.373342,1370.622073,,,-129.3779268
-401.7843479,-2008.612408,1385.679058,,,-114.3209421
-405.9563715,-2010.543474,1404.845713,,,-95.15428668
-405.9958817,-2010.699935,1447.031076,,,-52.96892432
-471.6650812,-2035.746931,122.743927,,,-1377.256073
-158.7641235,-2419.262993,172.0253031,,,-1327.974697
-141.0621863,-2394.815023,209.9901507,,,-1290.009849
-123.7453214,-2370.879273,216.477371,,,-1283.522629
-116.2246107,-2360.507534,256.1283726,,,-1243.871627
-144.1917417,-2399.188686,283.7641144,,,-1216.235886
-154.1719714,-2413.007138,316.8711241,,,-1183.128876
-154.095227,-2412.918881,344.7698682,,,-1155.230132
-151.1896212,-2408.91441,364.1879155,,,-1135.812084
-143.2652197,-2397.968691,378.9843345,,,-1121.015666
-132.1915001,-2382.663975,385.668442,,,-1114.331558
-131.4519796,-2381.676916,440.8735538,,,-1059.126446
-142.8496474,-2397.437435,446.6330009,,,-1053.366999
-151.3199242,-2409.156363,460.8594958,,,-1039.140504
-154.8743733,-2414.082627,480.2133025,,,-1019.786698
-154.9239341,-2414.182083,528.5992106,,,-971.4007894
-151.6392883,-2409.652767,546.7102359,,,-953.2897641
-143.9422125,-2399.020601,560.3859408,,,-939.6140592
-133.4690296,-2384.545879,566.7190044,,,-933.2809956
-119.1314745,-2364.726342,569.1901122,,,-930.8098878
-104.7939194,-2344.906805,571.6612199,,,-928.3387801
-90.4563643,-2325.087268,574.1323276,,,-925.8676724
-87.93579337,-2321.614244,592.224308,,,-907.775692
-81.40087837,-2312.589114,606.5150408,,,-893.4849592
-72.00073476,-2299.599177,614.9579049,,,-885.0420951
-71.72788082,-2299.228842,625.7097965,,,-874.2902035
-72.41800377,-2300.202833,656.8674866,,,-843.1325134
-80.42868857,-2311.283205,666.1081351,,,-833.8918649
-85.66902579,-2318.536635,679.973989,,,-820.026011
-87.29788326,-2320.798869,696.2394252,,,-803.7605748
-87.51969476,-2321.124347,725.6918253,,,-774.3081747
-84.63239738,-2317.145945,746.2958093,,,-753.7041907
-76.35470917,-2305.712459,762.0895932,,,-737.9104068
-64.67488782,-2289.570153,769.2795922,,,-730.7204078
-47.24395106,-2265.474439,772.2258582,,,-727.7741418
-38.65908246,-2253.612861,782.6599536,,,-717.3400464
-36.16884039,-2250.188411,811.1439971,,,-688.8560029
-33.67859833,-2246.763961,839.6280405,,,-660.3719595
-31.18835626,-2243.339511,868.112084,,,-631.887916
-31.22560634,-2243.408385,895.2880021,,,-604.7119979
-31.29001874,-2243.527486,942.2883223,,,-557.7116777
-31.35443113,-2243.646587,989.2886425,,,-510.7113575
-31.41884353,-2243.765688,1036.288963,,,-463.7110373
-31.45160695,-2243.826271,1060.199734,,,-439.8002663
-35.29754927,-2249.16893,1100.536078,,,-399.4639216
-39.14348638,-2254.511582,1140.872425,,,-359.1275754
-42.98941844,-2259.854228,1181.208772,,,-318.7912279
-70.46247288,-2297.84245,1193.382506,,,-306.6174938
-79.30018221,-2310.065173,1201.092291,,,-298.9077095
-85.39520431,-2318.499852,1214.458086,,,-285.5419145
-87.64154092,-2321.622734,1241.682666,,,-258.3173342
-95.85792269,-2332.98792,1251.620909,,,-248.3790908
-100.9929653,-2340.096371,1266.404221,,,-233.5957786
-102.1587037,-2341.718876,1283.476233,,,-216.5237667
-102.1473924,-2341.712109,1297.349429,,,-202.650571
-102.1360811,-2341.705343,1311.222625,,,-188.7773753
-102.1247698,-2341.698576,1325.09582,,,-174.9041797
-97.60105336,-2335.45284,1337.806374,,,-162.1936261
-97.47478403,-2335.293299,1361.297817,,,-138.7021832
-108.1060401,-2349.995525,1368.999532,,,-131.0004683
-115.572705,-2360.327514,1384.032642,,,-115.9673584
-118.2821991,-2364.085536,1403.190705,,,-96.80929497
-118.374485,-2364.240092,1445.375992,,,-54.62400803
-158.4438106,-2418.787516,120.9533723,,,-1379.046628
304.1310432,-2594.475368,171.7324663,,,-1328.267534
307.115001,-2564.451239,209.706656,,,-1290.293344
310.1232824,-2535.063761,216.2031434,,,-1283.796857
311.4030745,-2522.133453,234.4098019,,,-1265.590198
311.3225477,-2522.320573,255.8580157,,,-1244.141984
306.3531503,-2569.802493,283.4786318,,,-1216.521368
305.403917,-2578.766337,292.5757207,,,-1207.424279
304.7707565,-2584.598021,303.9598819,,,-1196.040118
304.5121211,-2586.759174,316.5801467,,,-1183.419853
304.4443175,-2586.643908,344.4788155,,,-1155.521184
304.8957173,-2581.722814,363.8983412,,,-1136.101659
306.2379091,-2568.281112,378.6989514,,,-1121.301049
308.361492,-2547.472424,385.5824044,,,-1114.417596
308.2819322,-2547.736415,403.9196871,,,-1096.080313
308.2023724,-2548.000406,422.2569698,,,-1077.74303
308.1228126,-2548.264396,440.5942524,,,-1059.405748
306.1136154,-2567.612125,446.3475583,,,-1053.652442
304.591507,-2581.995903,460.5694477,,,-1039.430552
303.9138094,-2588.039072,479.9212658,,,-1020.078734
303.7642837,-2588.149182,528.3069453,,,-971.6930547
304.2857486,-2582.584063,546.4196578,,,-953.5803422
305.5914641,-2569.527586,560.0994366,,,-939.9005634
309.9030069,-2527.422414,568.9168873,,,-931.0831127
312.4021659,-2503.089397,571.3956798,,,-928.6043202
314.901325,-2478.75638,573.8744723,,,-926.1255277
315.2892771,-2474.488073,591.9677299,,,-908.0322701
316.3900444,-2463.404398,606.2619103,,,-893.7380897
318.0087078,-2447.454587,614.7097843,,,-885.2902157
317.8137569,-2448.185309,656.618967,,,-843.381033
316.3865048,-2461.786368,665.8552775,,,-834.1447225
315.4300731,-2470.687953,679.7182609,,,-820.2817391
315.0979798,-2473.461261,695.982755,,,-804.017245
314.9734625,-2473.853552,725.434913,,,-774.565087
315.4182092,-2468.96417,746.0403606,,,-753.9596394
316.8192556,-2454.923389,761.8385212,,,-738.1614788
318.8400775,-2435.103733,769.0347588,,,-730.9652412
321.8786084,-2405.520745,771.9903678,,,-728.0096322
323.3489563,-2390.955724,782.4290272,,,-717.5709728
323.7013531,-2386.744475,810.9142882,,,-689.0857118
324.0537499,-2382.533226,839.3995492,,,-660.6004508
324.4061467,-2378.321977,867.8848102,,,-632.1151898
324.32052,-2378.399799,895.0605932,,,-604.9394068
324.1724319,-2378.534372,942.0606838,,,-557.9393162
324.0243438,-2378.668945,989.0607744,,,-510.9392256
323.8762556,-2378.803517,1036.060865,,,-463.939135
323.8009188,-2378.87197,1059.971516,,,-440.0284838
323.0111804,-2385.421146,1100.305628,,,-399.6943718
322.2214429,-2391.970313,1140.639742,,,-359.3602583
321.4317063,-2398.519471,1180.973857,,,-319.0261433
316.5936909,-2445.154525,1193.132797,,,-306.8672029
315.0262176,-2460.159478,1200.836724,,,-299.1632762
313.9217527,-2470.512191,1214.199268,,,-285.8007323
313.4876658,-2474.268882,1230.711534,,,-269.2884662
313.4500007,-2474.337551,1241.423533,,,-258.5764674
311.9847598,-2488.288103,1251.357325,,,-248.6426753
311.0440638,-2497.011471,1266.137819,,,-233.8621809
310.7905803,-2498.999186,1283.209134,,,-216.790866
310.6753486,-2498.96395,1324.828565,,,-175.1714346
311.4291379,-2491.292923,1337.541494,,,-162.4585063
311.3828223,-2491.091233,1361.032906,,,-138.9670937
309.5019474,-2509.139217,1368.728883,,,-131.271117
308.1529325,-2521.820053,1383.757923,,,-116.2420772
307.6235116,-2526.42902,1402.914452,,,-97.08554801
307.4845685,-2526.608315,1445.099513,,,-54.90048682
304.3357187,-2593.904283,120.6609207,,,-1379.339079
792.6153797,-2514.770903,173.0165732,,,-1326.983427
780.0651397,-2487.276516,210.9499569,,,-1289.050043
767.9559855,-2460.321848,217.406908,,,-1282.593092
762.5404833,-2448.483623,235.5959685,,,-1264.404031
762.4950054,-2448.685583,257.0441506,,,-1242.955849
781.8425736,-2492.290562,284.7281436,,,-1215.271856
785.4729438,-2500.52798,293.8371458,,,-1206.162854
787.8036067,-2505.894782,305.2289854,,,-1194.771015
788.6193992,-2507.895512,317.8519851,,,-1182.148015
788.412909,-2507.829127,345.7501312,,,-1154.249869
786.2805976,-2503.341294,365.1627946,,,-1134.837205
780.6744482,-2491.029043,379.9451652,,,-1120.054835
772.0871722,-2471.946202,386.8005932,,,-1113.199407
772.0910174,-2472.214302,405.1379885,,,-1094.862012
772.0948627,-2472.482402,423.4753837,,,-1076.524616
772.098708,-2472.750502,441.812779,,,-1058.187221
780.0137533,-2490.510707,447.5919819,,,-1052.408018
785.8413481,-2503.7283,461.8329929,,,-1038.167007
788.2134374,-2509.300389,481.1926684,,,-1018.807332
788.1365142,-2509.356829,497.3210648,,,-1002.678935
788.059591,-2509.413269,513.4494612,,,-986.5505388
787.9826678,-2509.469709,529.5778576,,,-970.4221424
785.593251,-2504.389119,547.6828604,,,-952.3171396
780.151742,-2492.428742,561.3449315,,,-938.6550685
772.8149523,-2476.131236,567.6596483,,,-932.3403517
762.8050405,-2453.808507,570.1057428,,,-929.8942572
752.7951288,-2431.485779,572.5518373,,,-927.4481627
742.7852171,-2409.163051,574.9979318,,,-925.0020682
740.9286293,-2405.272295,593.0852209,,,-906.9147791
736.2940239,-2395.122886,607.3643338,,,-892.6356662
729.6938044,-2380.500409,615.7906849,,,-884.2093151
729.4332705,-2380.103726,628.8789316,,,-871.1210684
729.7549195,-2381.230017,657.7002959,,,-842.2997041
735.2894196,-2393.722407,666.954743,,,-833.045257
738.867029,-2401.909427,680.8294933,,,-819.1705067
739.9135016,-2404.476971,697.0974959,,,-802.9025041
739.9112177,-2404.610806,706.9149279,,,-793.0850721
739.9089337,-2404.744641,716.73236,,,-783.26764
739.9066497,-2404.878476,726.5497921,,,-773.4502079
737.7806001,-2400.421413,747.1484043,,,-752.8515957
731.9226648,-2387.560899,762.9275079,,,-737.0724921
723.7398894,-2369.385964,770.0970442,,,-729.9029558
711.5706194,-2342.246912,773.0129011,,,-726.9870989
705.5279031,-2328.897829,783.4318704,,,-716.5681296
703.6354762,-2325.074093,811.9111025,,,-688.0888975
701.7430493,-2321.250357,840.3903346,,,-659.6096654
699.8506224,-2317.426621,868.8695666,,,-631.1304334
699.7275745,-2317.53638,896.0450946,,,-603.9549054
699.5147575,-2317.726189,943.0447462,,,-556.9552538
699.3019405,-2317.915998,990.0443977,,,-509.9556023
699.0891235,-2318.105807,1037.044049,,,-462.9559507
698.9808514,-2318.202361,1060.954588,,,-439.0454118
700.9967602,-2323.172766,1094.012126,,,-405.9878739
703.0126689,-2328.143172,1127.069664,,,-372.9303359
724.5716644,-2377.06549,1181.468605,,,-318.5313951
714.800121,-2355.089533,1170.797904,,,-329.2020965
734.3432078,-2399.041447,1192.139306,,,-307.8606937
734.289163,-2399.161301,1209.137874,,,-290.8621257
735.8968995,-2402.851171,1216.130323,,,-283.8696775
736.8794821,-2405.154332,1223.800021,,,-276.199979
737.1621663,-2406.050812,1242.532257,,,-257.4677429
742.8362562,-2418.864856,1252.484646,,,-247.5153542
746.3354216,-2426.889651,1267.276656,,,-232.7233442
747.0545778,-2428.737529,1284.350414,,,-215.649586
746.8026975,-2428.76394,1325.969249,,,-174.0307508
743.5789953,-2421.7435,1338.671712,,,-161.3282879
743.362143,-2421.591599,1362.162544,,,-137.837456
750.7321841,-2438.161994,1369.882647,,,-130.1173526
755.8556223,-2449.818229,1384.928512,,,-115.0714878
757.6396695,-2454.074123,1404.090976,,,-95.90902401
757.4726896,-2454.298169,1446.275722,,,-53.72427842
792.6721057,-2514.174835,121.9449344,,,-1378.055066
1175.799902,-2201.506344,175.5335484,,,-1324.466452
1151.061622,-2183.969759,213.3869119,,,-1286.613088
1127.076885,-2166.680569,219.7661172,,,-1280.233883
1116.409172,-2159.135713,237.920681,,,-1262.079319
1116.401466,-2159.332999,259.3689535,,,-1240.631047
1129.224151,-2168.69605,268.6385836,,,-1231.361416
1142.046836,-2178.059101,277.9082138,,,-1222.091786
1154.869521,-2187.422152,287.1778439,,,-1212.822156
1162.102703,-2192.740699,296.3103517,,,-1203.689648
1166.767652,-2196.223012,307.7173806,,,-1192.282619
1168.433709,-2197.547606,320.345851,,,-1179.654149
1168.131554,-2197.592897,348.2431673,,,-1151.756833
1163.97833,-2194.772114,367.6424665,,,-1132.357533
1152.91951,-2186.912115,382.3890537,,,-1117.610946
1137.564026,-2175.867185,389.0040018,,,-1110.995998
1135.997479,-2174.909206,407.5271357,,,-1092.472864
1136.07561,-2175.139162,425.8648829,,,-1074.135117
1136.15374,-2175.369119,444.2026301,,,-1055.79737
1151.869607,-2186.792442,450.0328294,,,-1049.967171
1163.479093,-2195.325294,464.3115655,,,-1035.688434
1168.256817,-2198.964546,483.6868388,,,-1016.313161
1168.166309,-2199.051619,499.8150284,,,-1000.184972
1168.075801,-2199.138692,515.943218,,,-984.056782
1167.985293,-2199.225764,532.0714076,,,-967.9285924
1163.317262,-2196.020208,550.1613698,,,-949.8386302
1152.580578,-2188.382642,563.7886962,,,-936.2113038
1138.057754,-2177.936738,570.0563506,,,-929.9436494
1118.219892,-2163.609411,572.4381257,,,-927.5618743
1098.38203,-2149.282084,574.8199008,,,-925.1800992
1078.544169,-2134.954756,577.2016759,,,-922.7983241
1074.932542,-2132.513223,595.2773501,,,-904.7226499
1065.798128,-2126.040555,609.5269176,,,-890.4730824
1052.743866,-2116.676962,617.9109801,,,-882.0890199
1052.277613,-2116.463471,630.9977852,,,-869.0022148
1053.026182,-2117.277574,659.821732,,,-840.178268
1064.035358,-2125.329005,669.1119307,,,-830.8880693
1071.182251,-2130.630208,683.0099324,,,-816.9900676
1073.319706,-2132.330282,699.284954,,,-800.715046
1073.419363,-2132.680936,728.7377317,,,-771.2622683
1069.283114,-2129.88365,749.3230412,,,-750.6769588
1057.728895,-2121.674713,765.0647602,,,-734.9352398
1041.53197,-2110.02587,772.1818098,,,-727.8181902
1017.414422,-2092.607114,775.0194712,,,-724.9805288
1005.473218,-2084.067539,785.3997722,,,-714.6002278
1001.830488,-2081.701794,813.8673443,,,-686.1326557
998.1877571,-2079.336049,842.3349164,,,-657.6650836
994.5450266,-2076.970304,870.8024885,,,-629.1975115
994.4055401,-2077.126432,897.9777126,,,-602.0222874
993.9230301,-2077.66645,991.975954,,,-508.024046
994.1642851,-2077.396441,944.9768333,,,-555.0231667
993.6817751,-2077.936459,1038.975075,,,-461.0249252
993.5590323,-2078.073817,1062.885235,,,-437.114765
998.5922645,-2082.096359,1103.244146,,,-396.7558538
1003.62549,-2086.118896,1143.603059,,,-356.3969412
1008.658708,-2090.141427,1183.961973,,,-316.0380272
1046.55241,-2117.668853,1196.306309,,,-303.6936911
1058.716504,-2126.541262,1204.069766,,,-295.9302343
1067.049084,-2132.695461,1217.473125,,,-282.5268751
1069.985659,-2134.975964,1233.999828,,,-266.0001718
1069.961623,-2135.059892,1244.711758,,,-255.2882424
1081.250256,-2143.32008,1254.700808,,,-245.2991921
1088.24514,-2148.519997,1269.515581,,,-230.4844188
1089.736703,-2149.760461,1286.594268,,,-213.4057318
1089.397306,-2149.908583,1328.212227,,,-171.7877735
1083.054314,-2145.440283,1340.894188,,,-159.1058121
1082.714668,-2145.416768,1364.384045,,,-135.6159552
1097.357384,-2156.082144,1372.151675,,,-127.8483251
1107.57379,-2163.614871,1387.230751,,,-112.7692486
1111.184808,-2166.408279,1406.405028,,,-93.59497163
1111.015924,-2166.6851,1448.589453,,,-51.41054693
1175.71601,-2200.962614,124.461363,,,-1375.538637
1260.465318,-2016.010149,173.9042492,,,-1326.095751
1275.011369,-2021.805247,208.4277639,,,-1291.572236
1274.236079,-2022.083934,294.9325533,,,-1205.067447
1274.623724,-2021.944591,251.6801586,,,-1248.319841
1195.723833,-1992.628258,382.7470258,,,-1117.252974
1234.786133,-2007.425768,360.4659869,,,-1139.534013
1156.661532,-1978.503466,506.1770778,,,-993.8229222
1156.661532,-1978.167107,455.6025713,,,-1044.397429
1142.548058,-1973.692047,594.6725648,,,-905.3274352
1154.053374,-1977.980573,577.600287,,,-922.399713
1156.661532,-1978.839825,556.7515843,,,-943.2484157
1124.886242,-1966.995908,603.9165683,,,-896.0834317
1118.673779,-1964.806475,632.113039,,,-867.886961
1120.551913,-1965.814364,675.6108415,,,-824.3891585
1140.372669,-1973.478084,687.649408,,,-812.350592
1132.063325,-1970.238797,678.6226864,,,-821.3773136
1142.987395,-1974.560774,700.0187276,,,-799.9812724
1143.148574,-1974.821432,729.9383323,,,-770.0616677
1132.614487,-1970.931828,751.1181009,,,-748.8818991
1140.382153,-1973.842849,741.9493681,,,-758.0506319
1114.179295,-1963.910842,756.0101035,,,-743.9898965
1101.104792,-1958.996568,769.2694927,,,-730.7305073
1100.66959,-1961.18626,1123.545533,,,-376.4544671
1100.77839,-1960.638837,1034.976523,,,-465.0234772
1100.887191,-1960.091414,946.4075128,,,-553.5924872
1100.995991,-1959.543991,857.8385027,,,-642.1614973
1100.736906,-1961.813252,1213.94667,,,-286.0533297
1123.871143,-1970.708348,1220.512114,,,-279.4878864
1134.330568,-1974.807162,1235.084017,,,-264.9159831
1134.300311,-1974.977551,1262.444288,,,-237.5557124
1147.735151,-1980.152916,1267.712378,,,-232.2876216
1156.746141,-1983.673845,1278.721315,,,-221.2786847
1153.368368,-1982.337858,1272.164039,,,-227.8359612
1157.215871,-1983.903322,1286.202135,,,-213.7978646
1157.024221,-1983.990771,1310.37621,,,-189.6237896
1157.120046,-1983.947046,1298.289173,,,-201.7108271
1156.928396,-1984.034495,1322.463248,,,-177.5367521
1153.922898,-1982.91924,1327.678279,,,-172.321721
1168.433498,-1988.572054,1342.847664,,,-157.1523355
1161.178198,-1985.745647,1335.262972,,,-164.7370283
1175.688798,-1991.398461,1350.432357,,,-149.5676428
1185.961313,-1995.433071,1366.103411,,,-133.8965893
1186.704327,-1995.931974,1398.372942,,,-101.6270581
1188.007963,-1996.323131,1382.190041,,,-117.8099594
1182.115091,-1994.279104,1413.86381,,,-86.13619027
1182.002698,-1994.474472,1449.704969,,,-50.2950306
1260.303029,-2015.628214,125.8132495,,,-1374.18675
-490.2664973,-1346.166838,174.9991591,,,-1325.000841
-505.2961116,-1340.647185,209.7101417,,,-1290.289858
-505.0451215,-1341.037951,254.0260693,,,-1245.973931
-504.7941314,-1341.428718,298.3419969,,,-1201.658003
-504.5431413,-1341.819484,342.6579245,,,-1157.342076
-427.5587532,-1371.379994,358.5023187,,,-1141.497681
-466.0509473,-1356.599739,350.5801216,,,-1149.419878
-389.0665591,-1386.160249,366.4245159,,,-1133.575484
-388.4150485,-1387.365005,510.0892765,,,-989.9107235
-388.6322187,-1386.963419,462.201023,,,-1037.798977
-388.8493889,-1386.561834,414.3127694,,,-1085.687231
-388.1978783,-1387.76659,557.97753,,,-942.02247
-384.1280555,-1389.486099,582.3878923,,,-917.6121077
-368.1664551,-1395.712514,600.3284343,,,-899.6715657
-345.5939923,-1404.385824,605.864754,,,-894.135246
-349.8169498,-1402.916391,627.8652385,,,-872.1347615
-351.3789187,-1402.643388,676.6754481,,,-823.3245519
-363.5262722,-1398.015156,679.6056498,,,-820.3943502
-371.8647216,-1394.884875,688.6434113,,,-811.3565887
-374.521029,-1393.950824,701.0153517,,,-798.9846483
-374.7807324,-1394.050453,730.9360141,,,-769.0639859
-372.051533,-1395.17453,742.9426261,,,-757.0573739
-364.3181119,-1398.194362,752.1045319,,,-747.8954681
-346.3449093,-1405.103183,756.9254499,,,-743.0745501
-335.2446468,-1409.444471,771.0887697,,,-728.9112303
-335.4271621,-1409.96277,859.5194562,,,-640.4805438
-335.6096773,-1410.481069,947.9501427,,,-552.0498573
-335.7921925,-1410.999367,1036.380829,,,-463.6191708
-335.9747078,-1411.517666,1124.811516,,,-375.1884843
-336.157223,-1412.035965,1213.242202,,,-286.7577978
-357.594841,-1403.875651,1219.552871,,,-280.4471292
-369.4939499,-1399.432772,1236.071271,,,-263.9287292
-369.5532202,-1399.590354,1263.174883,,,-236.8251169
