0,1000,3000
-1.22464679914735E-14,1000,2900
-1.22464679914736E-14,1000,2800
-1.22464679914735E-14,1000,2700
-1.22464679914735E-14,1000,2600
0,1000,2500
0,1000,2000
3.67394039744206E-14,1000,2400
3.6134560238904E-14,1000,2300
1.22464679914735E-14,1000,2200
5.39260384428426E-29,1000,2100
3000,1000,2000
3000,1000,2400
3000,1000,2100
3000,1000,2200
3000,1000,2300
3000,1000,2700
3000,1000,2500
3000,1000,2600
142.857142857143,1000,2000
3000,1000,2800
3000,1000,2900
3000,1000,3000
285.714285714286,1000,2000
428.571428571429,1000,2000
571.428571428571,1000,2000
714.285714285714,1000,2000
857.142857142857,1000,2000
1000,1000,2000
1142.85714285714,1000,2000
1285.71428571429,1000,2000
1428.57142857143,1000,2000
1571.42857142857,1000,2000
1714.28571428571,1000,2000
1857.14285714286,1000,2000
2000,1000,2000
2142.85714285714,1000,2000
2285.71428571429,1000,2000
2428.57142857143,1000,2000
2571.42857142857,1000,2000
2714.28571428571,1000,2000
2857.14285714286,1000,2000
2857.14285714286,1000,2100
2714.28571428571,1000,2100
2571.42857142857,1000,2100
2428.57142857143,1000,2100
2285.71428571429,1000,2100
2142.85714285714,1000,2100
2000,1000,2100
1857.14285714286,1000,2100
1714.28571428571,1000,2100
1571.42857142857,1000,2100
1428.57142857143,1000,2100
1285.71428571429,1000,2100
1142.85714285714,1000,2100
1000,1000,2100
857.142857142858,1000,2100
714.285714285715,1000,2100
571.428571428572,1000,2100
428.571428571429,1000,2100
285.714285714286,1000,2100
142.857142857143,1000,2100
142.857142857143,1000,2200
285.714285714286,1000,2200
428.571428571429,1000,2200
571.428571428571,1000,2200
714.285714285714,1000,2200
857.142857142857,1000,2200
1000,1000,2200
1142.85714285714,1000,2200
1285.71428571429,1000,2200
1428.57142857143,1000,2200
1571.42857142857,1000,2200
1714.28571428571,1000,2200
1857.14285714286,1000,2200
2000,1000,2200
2142.85714285714,1000,2200
2285.71428571429,1000,2200
2428.57142857143,1000,2200
2571.42857142857,1000,2200
2714.28571428571,1000,2200
2857.14285714286,1000,2200
2857.14285714286,1000,2300
2714.28571428571,1000,2300
2571.42857142857,1000,2300
2428.57142857143,1000,2300
2285.71428571429,1000,2300
2142.85714285714,1000,2300
2000,1000,2300
1857.14285714286,1000,2300
1714.28571428571,1000,2300
1571.42857142857,1000,2300
1428.57142857143,1000,2300
1285.71428571429,1000,2300
1142.85714285714,1000,2300
1000,1000,2300
857.142857142858,1000,2300
714.285714285715,1000,2300
571.428571428572,1000,2300
428.571428571429,1000,2300
285.714285714286,1000,2300
142.857142857143,1000,2300
142.857142857143,1000,2400
285.714285714286,1000,2400
428.571428571429,1000,2400
571.428571428571,1000,2400
714.285714285714,1000,2400
857.142857142857,1000,2400
1000,1000,2400
1142.85714285714,1000,2400
1285.71428571429,1000,2400
1428.57142857143,1000,2400
1571.42857142857,1000,2400
1714.28571428571,1000,2400
1857.14285714286,1000,2400
2000,1000,2400
2142.85714285714,1000,2400
2285.71428571429,1000,2400
2428.57142857143,1000,2400
2571.42857142857,1000,2400
2714.28571428571,1000,2400
2857.14285714286,1000,2400
2857.14285714286,1000,2500
2714.28571428571,1000,2500
2571.42857142857,1000,2500
2428.57142857143,1000,2500
2285.71428571429,1000,2500
2142.85714285714,1000,2500
2000,1000,2500
1857.14285714286,1000,2500
1714.28571428571,1000,2500
1571.42857142857,1000,2500
1428.57142857143,1000,2500
1285.71428571429,1000,2500
1142.85714285714,1000,2500
1000,1000,2500
857.142857142858,1000,2500
714.285714285715,1000,2500
571.428571428572,1000,2500
428.571428571429,1000,2500
285.714285714286,1000,2500
142.857142857143,1000,2500
142.857142857143,1000,2600
285.714285714286,1000,2600
428.571428571429,1000,2600
571.428571428571,1000,2600
714.285714285714,1000,2600
857.142857142857,1000,2600
1000,1000,2600
1142.85714285714,1000,2600
1285.71428571429,1000,2600
1428.57142857143,1000,2600
1571.42857142857,1000,2600
1714.28571428571,1000,2600
1857.14285714286,1000,2600
2000,1000,2600
2142.85714285714,1000,2600
2285.71428571429,1000,2600
2428.57142857143,1000,2600
2571.42857142857,1000,2600
2714.28571428571,1000,2600
2857.14285714286,1000,2600
142.857142857143,1000,2700
285.714285714286,1000,2700
428.571428571429,1000,2700
571.428571428571,1000,2700
714.285714285714,1000,2700
857.142857142857,1000,2700
1000,1000,2700
1142.85714285714,1000,2700
1285.71428571429,1000,2700
1428.57142857143,1000,2700
1571.42857142857,1000,2700
1714.28571428571,1000,2700
1857.14285714286,1000,2700
2000,1000,2700
2142.85714285714,1000,2700
2285.71428571429,1000,2700
2428.57142857143,1000,2700
2571.42857142857,1000,2700
2714.28571428571,1000,2700
2857.14285714286,1000,2700
142.857142857143,1000,2800
285.714285714286,1000,2800
428.571428571429,1000,2800
571.428571428571,1000,2800
714.285714285714,1000,2800
857.142857142857,1000,2800
1000,1000,2800
1142.85714285714,1000,2800
1285.71428571429,1000,2800
1428.57142857143,1000,2800
1571.42857142857,1000,2800
1714.28571428571,1000,2800
1857.14285714286,1000,2800
2000,1000,2800
2142.85714285714,1000,2800
2285.71428571429,1000,2800
2428.57142857143,1000,2800
2571.42857142857,1000,2800
2714.28571428571,1000,2800
2857.14285714286,1000,2800
142.857142857143,1000,2900
285.714285714286,1000,2900
428.571428571429,1000,2900
571.428571428571,1000,2900
714.285714285714,1000,2900
857.142857142857,1000,2900
1000,1000,2900
1142.85714285714,1000,2900
1285.71428571429,1000,2900
1428.57142857143,1000,2900
1571.42857142857,1000,2900
1714.28571428571,1000,2900
1857.14285714286,1000,2900
2000,1000,2900
2142.85714285714,1000,2900
2285.71428571429,1000,2900
2428.57142857143,1000,2900
2571.42857142857,1000,2900
2714.28571428571,1000,2900
2857.14285714286,1000,2900
142.857142857143,1000,3000
285.714285714286,1000,3000
428.571428571429,1000,3000
571.428571428571,1000,3000
714.285714285714,1000,3000
857.142857142857,1000,3000
1000,1000,3000
1142.85714285714,1000,3000
1285.71428571429,1000,3000
1428.57142857143,1000,3000
1571.42857142857,1000,3000
1714.28571428571,1000,3000
1857.14285714286,1000,3000
2000,1000,3000
2142.85714285714,1000,3000
2285.71428571429,1000,3000
2428.57142857143,1000,3000
2571.42857142857,1000,3000
2714.28571428571,1000,3000
2857.14285714286,1000,3000
